seed,other_5,other_15,other_25,other_35,other_45,other_55,other_65,other_75,other_85,other_95
1050,-0.757007269043271,-0.862864407834232,-0.865428596104668,-0.837994284203186,-0.923329408898721,-0.960547258136591,-0.920221771759195,-0.859444340345564,-0.388808720254619,0.0805595238777596
237,0.931150923068319,-0.942034401156807,-0.513127648164758,-0.556770041323291,-0.60725577843799,-0.105551532376157,0.876767964644184,0.0989881293893836,-0.825480463046471,-0.834835725579752
415,0.742564267736232,0.961475434835757,-0.677904509233832,0.596071428529607,0.591980649550936,-0.238071143646459,0.148625771578344,0.676069686984753,0.0846966977195391,-0.942615655346692
8180,0.250941067225388,-0.0357863409257862,0.0844558771314811,0.0327241989448843,0.313709712857074,0.588311910440212,0.14326983518486,0.0355344278657087,-0.419002691356876,-0.772726920071572
9251,-0.866944260180108,-0.948159289386263,-0.754001914376069,0.426508127965012,-0.546781966252572,0.617878191000039,-0.992753873541944,-0.953060836829604,-0.803655729922719,-0.754201532083277
9147,-0.364901291247402,0.317983323703441,-0.608174848914981,0.829518052271204,0.701173455793769,0.823324611186455,0.758829435072521,-0.445595207264023,-0.67275642435037,-0.9121729246817
488,0.93584771669854,-0.905185326297615,0.789998286247722,-0.946669569506274,0.72622883325728,0.135885793518388,-0.548482424618027,0.0728668349054046,-0.284357931680271,-0.367998060605053
2959,-0.985040677711132,-0.0584702256255822,-0.65192460580089,0.696537762541959,0.242286359554961,0.38413162579635,-0.169442891802825,-0.928693320075685,-0.937545580833469,-0.879991212637866
2599,-0.194883803285606,0.915264484075675,-0.987261556173926,-0.508032137541681,-0.715588856707099,-0.162938514166537,-0.896568247651474,-0.809778150926033,-0.94721663987046,-0.862997778008856
4429,-0.873097743595384,-0.469350907731766,-0.655180057231554,0.367679506868032,0.0282810686673303,-0.70298333109795,-0.636987338467854,-0.67917705554835,-0.771362487666422,-0.442054340195143
5443,0.316642579288185,-0.618119410702217,-0.767600694605431,0.00367289176920275,-0.182859846504689,0.641396883881184,0.928949783041092,0.66549269512597,0.807875919686485,-0.242644804606595
7169,0.936425640937254,0.957501852073076,0.741764378337212,-0.726284248445492,-0.397422454966691,0.800036805294498,-0.0108193004562394,0.310481903812785,0.231235815040207,-0.413053789534287
6348,0.912981552509096,0.599527901895043,0.0107275397189487,-0.872786191920581,-0.836506106063641,-0.632282611006528,0.670432172143862,-0.708901866978199,0.586008799326495,0.614563499998919
7298,-0.888588368637249,0.209714640125105,0.15143689893334,-0.129509618526159,0.493235908145163,0.821016759909685,0.611261924398319,0.955339656605449,-0.843110788512234,-0.922614915449264
7013,0.617894464061729,0.881380811953293,0.0931270033089115,-0.749425493401143,-0.94437870440338,0.0304623752644773,0.51191561763996,-0.0735369824389899,-0.0249421084706987,0.617385106241074
473,-0.868489557203914,0.0252826257887911,0.949733500108419,0.374031250803284,0.929630519830524,-0.415950251179811,-0.176561217415369,0.839371241846878,-0.656442958762966,-0.449654090900643
7479,0.532284515908919,0.569244212467799,0.40789688902036,0.92169978418944,-0.750997141772063,-0.896765513561078,-0.79882311894101,-0.935835054136958,-0.866238774128856,-0.73367024659632
2642,-0.880337723491222,-0.273496796024376,-0.484814361717407,-0.185894073071358,0.812241194915094,-0.545994811669562,-0.713921919719811,-0.488049208661953,0.596124670728707,0.479597745048402
620,0.809932941499264,-0.951714579440763,0.667155765842336,-0.97642482534762,-0.560712518700042,-0.777335489964925,-0.918238154550009,-0.930004078382589,-0.890589174935885,-0.818630588329752
4807,-0.981394405963411,-0.486009864367763,-0.842439503164485,-0.693579287420826,0.7196229161853,0.308154481955132,0.8071510508093,0.902355326853788,-0.912453691864413,-0.907984485877604
6700,0.0513457104754954,0.657445770047992,0.937169525593589,0.678285454210746,0.708272886736215,-0.228298526955414,0.977384726755633,0.670191279865541,-0.786608209697807,-0.897972291818217
5749,0.961608873617783,-0.594338303600328,-0.658973840295222,-0.804297964590618,0.818223953771616,-0.454446553402403,0.224429535053668,0.0599468102491919,0.155901218675055,0.757659595483535
1681,-0.571643947118048,-0.946098400429778,-0.866779285860796,-0.642122009404933,-0.827041129140871,-0.517364413390335,-0.890359546270748,-0.805066346195528,-0.778287800532413,-0.697847275669205
7711,0.586262255717054,0.445501880496007,-0.641326957777915,0.981646822410236,-0.777498879496599,-0.326424192894783,-0.70674410834789,-0.917025898516902,-0.907549964617475,-0.637750924745453
3705,-0.943497115759462,-0.623258014681201,-0.622430409192322,-0.425898033105448,-0.889084603829604,-0.871770261767147,-0.405788300441638,0.63531537228195,0.753919870975389,0.511109574678893
3085,0.45947929307765,0.540731012154106,-0.766803290257197,-0.0464989315933995,0.221353355295065,-0.328044778480997,-0.977734298804451,-0.774899957409785,-0.272698555822484,0.0253484166136048
9143,-0.895280682612367,-0.886128780621795,0.329720409769334,0.201699581613345,0.73900947472452,0.848758631789016,-0.8252530551499,-0.67189360693433,-0.782375207037339,-0.761683519088231
5582,0.56549963136816,0.915922804937865,-0.34900402398574,-0.405818725479392,-0.786897304892906,-0.781375761560787,-0.821215035959097,-0.754062995334225,-0.554960654268771,-0.237514975168589
4053,-0.982749138077772,-0.867140907137733,-0.896842896819777,0.819484216857471,0.19172822262402,0.867308050705215,0.957405235085054,0.530750816159842,-0.809968397247206,-0.876783820080228
9594,0.233248709223456,0.794753365595282,0.681238079330523,-0.697322538071014,0.998355288749739,0.885822768126671,0.886784461109489,0.0578715082638629,-0.948583321389964,-0.929339829251717
7246,0.249363280087223,-0.971878056835647,-0.869637981880962,-0.204787373939259,-0.977965943482443,-0.891294009370575,-0.911559185871,-0.921966495055798,0.552103027165068,-0.28075182940059
4954,-0.400054745414,0.702425222710971,-0.613434092237421,0.921923761820801,0.669777189666605,-0.764146187514497,-0.900308796931005,-0.873634997104358,-0.86550762677095,-0.575561889047132
2595,0.722962901302346,-0.95010836602436,-0.292020530175398,-0.938925660149705,-0.984516116797513,-0.299531784949751,0.827575126166181,-0.712434028475548,-0.720526741210048,-0.121717696627174
944,-0.944132348441273,-0.457219016026063,0.878607641204368,0.336144338289978,-0.254035562994065,0.900963522376997,0.322078426726758,-0.478859095288019,-0.698344123654652,-0.956126235326208
2213,0.904441453251457,-0.690993989184771,-0.272029818695322,-0.923929612112097,-0.831053651349928,0.572245908426929,0.965436720544572,0.231839947724741,-0.0389637372515856,-0.236251077618929
468,-0.140557191924174,-0.735486352028218,-0.967917110205676,0.967122569657072,0.89192488737601,-0.864921141155435,-0.38284501045368,-0.407276673884247,-0.129897414791844,0.538269940673731
6550,0.0127188732374692,0.49584828663361,-0.423054066994151,-0.464543822479435,-0.659061789819686,-0.526506983488672,-0.359453406401318,0.711523038220427,-0.0269307164829988,0.495522913396843
3514,-0.878625818266224,-0.792357381269661,-0.239681935764389,0.811115638866054,0.667110698338884,0.788628737757108,0.7942751604801,0.996765435361563,0.957524693856011,-0.389348200010133
5022,-0.582009079659129,0.816591605919987,0.0855429901772647,-0.964121006936653,-0.953929727714967,-0.922697872381832,0.332518139220196,0.255501369245538,-0.536256445672291,-0.00407566814395231
231,0.940580775681263,-0.800265098145523,0.205383634183457,0.713725120145767,-0.507000607163546,0.228374463882295,-0.45572396043871,-0.392822939492143,-0.874538850322885,-0.910081226101481
106,-0.646311788168627,-0.685946816077503,-0.281675024233875,0.865243833615627,0.353762472415623,-0.519043233308462,-0.571383493404204,0.446585323528616,-0.585820936787043,0.360003622180092
1050,-0.757007269043271,-0.862864407834232,-0.865428596104668,-0.837994284203186,-0.923329408898721,-0.960547258136591,-0.920221771759195,-0.859444340345564,-0.388808720254619,0.0805595238777596
237,0.931150923068319,-0.942034401156807,-0.513127648164758,-0.556770041323291,-0.60725577843799,-0.105551532376157,0.876767964644184,0.0989881293893836,-0.825480463046471,-0.834835725579752
415,0.742564267736232,0.961475434835757,-0.677904509233832,0.596071428529607,0.591980649550936,-0.238071143646459,0.148625771578344,0.676069686984753,0.0846966977195391,-0.942615655346692
8180,0.250941067225388,-0.0357863409257862,0.0844558771314811,0.0327241989448843,0.313709712857074,0.588311910440212,0.14326983518486,0.0355344278657087,-0.419002691356876,-0.772726920071572
9251,-0.866944260180108,-0.948159289386263,-0.754001914376069,0.426508127965012,-0.546781966252572,0.617878191000039,-0.992753873541944,-0.953060836829604,-0.803655729922719,-0.754201532083277
9147,-0.364901291247402,0.317983323703441,-0.608174848914981,0.829518052271204,0.701173455793769,0.823324611186455,0.758829435072521,-0.445595207264023,-0.67275642435037,-0.9121729246817
106,-0.646311788168627,-0.685946816077503,-0.281675024233875,0.865243833615627,0.353762472415623,-0.519043233308462,-0.571383493404204,0.446585323528616,-0.585820936787043,0.360003622180092
1050,-0.757007269043271,-0.862864407834232,-0.865428596104668,-0.837994284203186,-0.923329408898721,-0.960547258136591,-0.920221771759195,-0.859444340345564,-0.388808720254619,0.0805595238777596
237,0.931150923068319,-0.942034401156807,-0.513127648164758,-0.556770041323291,-0.60725577843799,-0.105551532376157,0.876767964644184,0.0989881293893836,-0.825480463046471,-0.834835725579752
415,0.742564267736232,0.961475434835757,-0.677904509233832,0.596071428529607,0.591980649550936,-0.238071143646459,0.148625771578344,0.676069686984753,0.0846966977195391,-0.942615655346692
8180,0.250941067225388,-0.0357863409257862,0.0844558771314811,0.0327241989448843,0.313709712857074,0.588311910440212,0.14326983518486,0.0355344278657087,-0.419002691356876,-0.772726920071572
9251,-0.866944260180108,-0.948159289386263,-0.754001914376069,0.426508127965012,-0.546781966252572,0.617878191000039,-0.992753873541944,-0.953060836829604,-0.803655729922719,-0.754201532083277
9147,-0.364901291247402,0.317983323703441,-0.608174848914981,0.829518052271204,0.701173455793769,0.823324611186455,0.758829435072521,-0.445595207264023,-0.67275642435037,-0.9121729246817
488,0.93584771669854,-0.905185326297615,0.789998286247722,-0.946669569506274,0.72622883325728,0.135885793518388,-0.548482424618027,0.0728668349054046,-0.284357931680271,-0.367998060605053
2959,-0.985040677711132,-0.0584702256255822,-0.65192460580089,0.696537762541959,0.242286359554961,0.38413162579635,-0.169442891802825,-0.928693320075685,-0.937545580833469,-0.879991212637866
2599,-0.194883803285606,0.915264484075675,-0.987261556173926,-0.508032137541681,-0.715588856707099,-0.162938514166537,-0.896568247651474,-0.809778150926033,-0.94721663987046,-0.862997778008856
4429,-0.873097743595384,-0.469350907731766,-0.655180057231554,0.367679506868032,0.0282810686673303,-0.70298333109795,-0.636987338467854,-0.67917705554835,-0.771362487666422,-0.442054340195143
5443,0.316642579288185,-0.618119410702217,-0.767600694605431,0.00367289176920275,-0.182859846504689,0.641396883881184,0.928949783041092,0.66549269512597,0.807875919686485,-0.242644804606595
7169,0.936425640937254,0.957501852073076,0.741764378337212,-0.726284248445492,-0.397422454966691,0.800036805294498,-0.0108193004562394,0.310481903812785,0.231235815040207,-0.413053789534287
6348,0.912981552509096,0.599527901895043,0.0107275397189487,-0.872786191920581,-0.836506106063641,-0.632282611006528,0.670432172143862,-0.708901866978199,0.586008799326495,0.614563499998919
7298,-0.888588368637249,0.209714640125105,0.15143689893334,-0.129509618526159,0.493235908145163,0.821016759909685,0.611261924398319,0.955339656605449,-0.843110788512234,-0.922614915449264
7013,0.617894464061729,0.881380811953293,0.0931270033089115,-0.749425493401143,-0.94437870440338,0.0304623752644773,0.51191561763996,-0.0735369824389899,-0.0249421084706987,0.617385106241074
473,-0.868489557203914,0.0252826257887911,0.949733500108419,0.374031250803284,0.929630519830524,-0.415950251179811,-0.176561217415369,0.839371241846878,-0.656442958762966,-0.449654090900643
7479,0.532284515908919,0.569244212467799,0.40789688902036,0.92169978418944,-0.750997141772063,-0.896765513561078,-0.79882311894101,-0.935835054136958,-0.866238774128856,-0.73367024659632
2642,-0.880337723491222,-0.273496796024376,-0.484814361717407,-0.185894073071358,0.812241194915094,-0.545994811669562,-0.713921919719811,-0.488049208661953,0.596124670728707,0.479597745048402
620,0.809932941499264,-0.951714579440763,0.667155765842336,-0.97642482534762,-0.560712518700042,-0.777335489964925,-0.918238154550009,-0.930004078382589,-0.890589174935885,-0.818630588329752
4807,-0.981394405963411,-0.486009864367763,-0.842439503164485,-0.693579287420826,0.7196229161853,0.308154481955132,0.8071510508093,0.902355326853788,-0.912453691864413,-0.907984485877604
6700,0.0513457104754954,0.657445770047992,0.937169525593589,0.678285454210746,0.708272886736215,-0.228298526955414,0.977384726755633,0.670191279865541,-0.786608209697807,-0.897972291818217
5749,0.961608873617783,-0.594338303600328,-0.658973840295222,-0.804297964590618,0.818223953771616,-0.454446553402403,0.224429535053668,0.0599468102491919,0.155901218675055,0.757659595483535
1681,-0.571643947118048,-0.946098400429778,-0.866779285860796,-0.642122009404933,-0.827041129140871,-0.517364413390335,-0.890359546270748,-0.805066346195528,-0.778287800532413,-0.697847275669205
7711,0.586262255717054,0.445501880496007,-0.641326957777915,0.981646822410236,-0.777498879496599,-0.326424192894783,-0.70674410834789,-0.917025898516902,-0.907549964617475,-0.637750924745453
3705,-0.943497115759462,-0.623258014681201,-0.622430409192322,-0.425898033105448,-0.889084603829604,-0.871770261767147,-0.405788300441638,0.63531537228195,0.753919870975389,0.511109574678893
3085,0.45947929307765,0.540731012154106,-0.766803290257197,-0.0464989315933995,0.221353355295065,-0.328044778480997,-0.977734298804451,-0.774899957409785,-0.272698555822484,0.0253484166136048
9143,-0.895280682612367,-0.886128780621795,0.329720409769334,0.201699581613345,0.73900947472452,0.848758631789016,-0.8252530551499,-0.67189360693433,-0.782375207037339,-0.761683519088231
5582,0.56549963136816,0.915922804937865,-0.34900402398574,-0.405818725479392,-0.786897304892906,-0.781375761560787,-0.821215035959097,-0.754062995334225,-0.554960654268771,-0.237514975168589
4053,-0.982749138077772,-0.867140907137733,-0.896842896819777,0.819484216857471,0.19172822262402,0.867308050705215,0.957405235085054,0.530750816159842,-0.809968397247206,-0.876783820080228
9594,0.233248709223456,0.794753365595282,0.681238079330523,-0.697322538071014,0.998355288749739,0.885822768126671,0.886784461109489,0.0578715082638629,-0.948583321389964,-0.929339829251717
7246,0.249363280087223,-0.971878056835647,-0.869637981880962,-0.204787373939259,-0.977965943482443,-0.891294009370575,-0.911559185871,-0.921966495055798,0.552103027165068,-0.28075182940059
4954,-0.400054745414,0.702425222710971,-0.613434092237421,0.921923761820801,0.669777189666605,-0.764146187514497,-0.900308796931005,-0.873634997104358,-0.86550762677095,-0.575561889047132
2595,0.722962901302346,-0.95010836602436,-0.292020530175398,-0.938925660149705,-0.984516116797513,-0.299531784949751,0.827575126166181,-0.712434028475548,-0.720526741210048,-0.121717696627174
944,-0.944132348441273,-0.457219016026063,0.878607641204368,0.336144338289978,-0.254035562994065,0.900963522376997,0.322078426726758,-0.478859095288019,-0.698344123654652,-0.956126235326208
2213,0.904441453251457,-0.690993989184771,-0.272029818695322,-0.923929612112097,-0.831053651349928,0.572245908426929,0.965436720544572,0.231839947724741,-0.0389637372515856,-0.236251077618929
468,-0.140557191924174,-0.735486352028218,-0.967917110205676,0.967122569657072,0.89192488737601,-0.864921141155435,-0.38284501045368,-0.407276673884247,-0.129897414791844,0.538269940673731
6550,0.0127188732374692,0.49584828663361,-0.423054066994151,-0.464543822479435,-0.659061789819686,-0.526506983488672,-0.359453406401318,0.711523038220427,-0.0269307164829988,0.495522913396843
3514,-0.878625818266224,-0.792357381269661,-0.239681935764389,0.811115638866054,0.667110698338884,0.788628737757108,0.7942751604801,0.996765435361563,0.957524693856011,-0.389348200010133
